,Source,Target,Text,Label,Score,Sentiment
226,Faruzan,Kaveh,"
Kaveh's a good kid with great potential. I had a casual chat with him once about some principles of mechanism construction. Hmm, how should I put it... He's too much of an artsy romantic, but at least he has some original ideas, which is rare nowadays. I've heard that he's fallen on some hard times, so I'm planning to invite him out for a good meal once my funding gets approved. It'll happen soon, promise.",POSITIVE,0.9983530044555664,0.9967060089111328
227,Faruzan,Layla,"
Sometimes, she'll lower her head and keep her distance when she sees me. However, she's all smiles and greetings at night... I don't quite get her. Anyway, most kids in Rtawahist are geniuses. A quirk or two isn't anything to concern myself with.",NEGATIVE,0.9645049571990967,-0.9290099143981934
228,Faruzan,Nahida,"
Knowledge is naturally something that cannot be limited or restrained. It's like how Kshahrewar can utilize Haravatat's research findings. All scholars will be grateful to Lesser Lord Kusanali for releasing the Akademiya— no, the entire City of Wisdom from the shackles of selfish desires. All who thirst for knowledge are now afforded the opportunity to search for treasures in the vast sea of knowledge.",POSITIVE,0.9988535642623901,0.9977071285247803
229,Faruzan,Nilou,"
I remember her; she's a courteous girl. I've only been to the Grand Bazaar a few times, but she's already remembered my name and face, and she's even tried to get the others to stop arguing with me. She really gets it! All youngsters should be more like her.",POSITIVE,0.9993630051612854,0.9987260103225708
230,Faruzan,Tighnari,"
One of my favorite projects is researching rainforest ruins. Ah right, I should ask Tighnari to come with me next time. It's always fun to travel with the living copy of the Rainforest Survival Guide. I must say, even though I've been around for more than a hundred years, he's seen far more varieties of fungi than I've had the chance to taste...",POSITIVE,0.9979156851768494,0.9958313703536987
231,Faruzan,Traveler,"Here's the  Akademiya  's Distinguished Scholar Award, this is the Sumeru Puzzlers' League Lifetime Achievement Award, and there's something from the Synopsium on Ruin Mechanisms... What do you think? Got any interest in becoming my student? Ahem, just as a note, I am from the  Haravatat  Darshan. You'll get lost if you try to find me in the halls of  Kshahrewar  .

Serious question: why don't you become my student? I'll tailor research topics to your needs and thoroughly explain everything you need to know. We can focus on practical ways to unlock modern-age puzzle mechanisms, and build on that with some work on the deciphering of associated texts. I've walked the walk, so I can promise you that everything you'd learn would be a great boon for your future adventures. There's no reason not to trust me!

When I was trapped, I spent so long solving puzzles that I became numb to even the flow of time. Now that I'm free again, I no longer have to face the puzzles of the world all on my own. Maybe we'll be able to spend some fun times together copying inscriptions, deciphering runes, and solving puzzles... Every minute should be savored.",NEGATIVE,0.9944568872451782,-0.9889137744903564
232,Fischl,Bennett,"
Fischl:  Ah, the ill-starred young man... My Auge der Verurteilung has seen with unmistakable clarity how his heart ails at being forsaken by the world—  Oz:  Someone needs to keep an eye on the unlucky fellow.",POSITIVE,0.9964872598648071,0.9929745197296143
233,Fischl,Fischl,"
Fischl:  Me? Hehehe. Remember thou this, that I, Fischl, am the Prinzessin der Verurteilung, Sovereign of Immernachtreich, omniscient and eminent judge of all the world's iniquity!  Oz:  She's an investigator for the Adventurers' Guild.  Fischl:  ...Ahem. That is but one of my many royal engagements.

To condemn the guilty, to sanctify the just, and to draw all castaway dreams into the embrace of the infinite Immernachtreich. This is the birthright of the Prinzessin der Verurteilung, and her burden. None may gainsay it.

My left eye? It is the all-seeing Auge der Verurteilung, which reveals all that is true in the world. As to the question of why I conceal it... Well, would you willingly bear the agony of piercing to the heart of all truths? Furthermore... the world would lose much of its appeal if wholly stripped of delusion and falsehood.

Fischl:  Stormterror? Why, one never would have thought that a being that one might have kept as her pet could, in this world, be capable of causing such calamity. *sigh* Pitiable are the incompetents of this world...  Oz:  That said, mein Fräulein, were you not beside yourself with worry for everyone's safety during said calamity?  Fischl:  Th—That is because the Prinzessin der Verurteilung has the solemn duty to safeguard the souls of all, be they petty beings or not...

Oz:  Some people address her by other names. But to me, the one who gave me life and bestowed my powers upon me is Fischl, and none other. All things considered, Fischl is the name that most aptly captures her identity. Seriously, don't call her anything else, or—  Fischl:  Oh, how one's royal ears do burn! Pray tell, what is the matter which you discuss so furtively?  Oz:  Mid—Midnight Phantasmagoria, mein Fräulein! And... the majesty of the Verurteilung name!

Why must the Prinzessin der Verurteilung punish sin? Because sin defies fate's rightful decree, of course! ...And of course, fate brought you here, so, so... Ahem! It was fate that saw to your descent upon this world, destiny that saw our paths intertwined. I, Fischl, shall always protect you. Because... because fate has revealed to me that this is what has been decreed!",NEGATIVE,0.9865154027938843,-0.9730308055877686
234,Fischl,Kaeya,"
Fischl:  His nature is obscure, his fate a mystery, and his speech a vexing tapestry woven of both fact and fiction... Perhaps he and I share the burden of mystical sight...  Oz:  Or perhaps he's secretly an actual pirate?",POSITIVE,0.9786267280578613,0.9572534561157227
235,Fischl,Lisa,"
Fischl:  The magus-custodian of books, gatekeeper of universal knowledge... Win her trust, and one may yet gain access to a vast repository of wisdom...  Oz:  She means as long as you return your first few library books on time, you'll never have any trouble borrowing a book again.",POSITIVE,0.9989270567893982,0.9978541135787964
236,Fischl,Mona,"
Fischl:  Aha, yes, Mona, the mighty astrologer... Mona, who once had the vanity to probe the fate of the Prinzessin der Verurteilung herself! She wound up a trembling wreck, overborne and overmastered.  Oz:  The poor lass was trying desperately not to laugh. It was no easy task.",NEGATIVE,0.998705267906189,-0.9974105358123779
237,Fischl,Rosaria,"
Fischl:  One finds Sister Rosaria to be a most devout believer in the  Anemo Archon  .  Oz:  ...""Devout believer,"" mein Fräulein?  Fischl:  Indeed! One night, I heard her invoking the name of the Archon thus in another's presence: ""May you be struck down in the name of Lord Bartabos!"" One presumed that she was leading a prayer.",POSITIVE,0.9407662749290466,0.8815325498580933
238,Fischl,Traveler,"Fischl:  I, Fischl, Prinzessin der Verurteilung, descend upon this land by the call of fate an— Oh, you are also a traveler from another world? Very well, I grant you permission to travel with me.  Oz:  She means, ""Nice to meet you.""

Huh, you and I are both travelers from another world. That our paths have crossed here is no accident, but the will of fate.

You seem... troubled. Traveler, do not lose heart! For with my left eye, the Auge der Verurteilung, which sees the threads of fate, I will surely keep you from harm. And Oz, the raven that has witnessed the demise of countless worlds, will watch over you on your journey. Should this world, like a beast prowling in the night, covet your dreams, then I, Prinzessin der Verurteilung, shall fell it with my ensorcelled arrows of judgment!

Fischl:  Oz, my loyal companion. That we should have met this person, one who hails from another world as I do... Perhaps even cruel fate has deigned to smile upon me, though sin courses through my veins. If I am indeed destined to remain here, in this inescapable prison that is reality, at least—  Oz:  I understand, mein Fräulein! In this traveler, Fräulein has found one who will never forsake her.

Fischl:  Ozvaldo von Hrafnavins. I, the Prinzessin der Verurteilung, sovereign of the Immernachtreich, do hereby call upon thee to do all within thy power to deliver the traveler from the claws of fate that would seek to snatch them at every turn, and to ready thy mind lest thou be required to make the ultimate sacrifice in the performance of this noblest of duties.  Oz:  ...You'd place my life in danger so easily, mein Fräulein?",POSITIVE,0.9789581298828125,0.957916259765625
